,label,elo_diff,avg_kd_diff,avg_sig_str_landed_diff,avg_sig_str_att_diff,avg_str_landed_diff,avg_str_att_diff,avg_td_comp_diff,avg_td_att_diff,avg_sub_att_diff,avg_ctrl_time_diff,win_rate_diff,finish_rate_diff,total_fights_diff
7232,0,-12.346346768538979,-0.04999999999999999,-12.399999999999999,-34.625,-12.299999999999997,-32.95,2.975,4.85,1.625,251.625,0.25,0.275,-3
7236,0,100.4678623112759,-0.2222222222222222,-12.171717171717177,5.4141414141413975,-21.606060606060595,-7.2727272727272805,-1.7272727272727273,-3.0606060606060606,-0.1313131313131313,-32.61616161616162,-0.010101010101010166,0.09090909090909091,2
7238,1,14.76935628006595,-0.07142857142857142,-47.57142857142857,-118.57142857142858,-29.07142857142857,-96.28571428571429,1.642857142857143,0.5,0.28571428571428575,222.28571428571428,0.0,0.42857142857142855,0
7246,0,137.06924019790245,0.42156862745098045,49.13725490196079,100.06862745098042,88.35294117647058,143.03921568627453,2.6372549019607843,6.42156862745098,-0.5490196078431372,359.88235294117646,-0.11764705882352944,-0.4411764705882353,11
7249,1,97.51484425591389,-0.14814814814814814,1.4666666666666686,-2.696296296296296,5.133333333333333,3.414814814814818,1.0,0.3185185185185184,0.5407407407407407,148.82222222222225,0.33333333333333337,0.6,-22
7257,1,-98.22323469890989,0.12,3.88363636363637,5.818181818181813,11.72363636363636,14.0,1.1054545454545455,1.658181818181818,-0.032727272727272716,-28.618181818181824,-0.12727272727272732,-0.24363636363636365,14
7261,0,-17.00003135664997,0.75,-0.14999999999999858,1.625,-7.950000000000003,-7.849999999999994,-0.8,-3.5250000000000004,-0.75,-64.125,-0.17500000000000004,-0.4,3
7262,0,105.88819661165348,1.0,9.428571428571429,20.000000000000004,8.714285714285715,19.142857142857146,-0.42857142857142855,-0.4285714285714286,-0.2857142857142857,-28.71428571428571,0.0,-0.2857142857142857,0
7263,0,22.193154414010223,0.0,-3.62222222222222,24.51111111111112,-3.9777777777777743,25.644444444444446,1.4,2.7777777777777777,-0.1333333333333333,84.97777777777776,0.13333333333333341,-0.0222222222222222,-4
7265,1,-142.1172531141915,0.6181818181818182,12.399999999999999,11.87272727272726,-7.0909090909090935,-10.218181818181819,0.5636363636363636,1.3454545454545452,-0.0727272727272727,-26.36363636363636,-0.12727272727272732,-0.16363636363636364,-6
7266,1,-53.67468474712109,0.0,26.15,33.08333333333333,73.48333333333332,83.73333333333335,1.0666666666666669,3.283333333333333,0.0,208.15,-0.21666666666666667,0.0,7
7274,1,161.73417450560032,0.11666666666666667,12.933333333333337,25.750000000000007,11.449999999999996,25.016666666666673,-0.33333333333333337,-1.6500000000000001,0.44999999999999996,25.316666666666677,0.2333333333333334,0.09999999999999998,-3
7275,1,-87.01064904489226,0.0,37.785714285714285,75.02380952380952,31.190476190476197,72.73809523809526,-0.04761904761904745,1.452380952380952,0.9285714285714286,76.14285714285714,-0.09523809523809523,-0.023809523809523808,1
7282,1,-38.04855490412979,0.05555555555555555,35.166666666666664,59.888888888888886,35.61111111111111,57.6111111111111,1.2222222222222223,3.7777777777777777,-0.16666666666666666,-50.44444444444446,-0.05555555555555558,-0.3333333333333333,3
7285,0,28.53364395866174,-0.2,-26.825000000000003,-49.599999999999994,-28.875,-50.69999999999999,0.525,4.475,0.625,119.3,0.175,0.125,3
7286,0,54.09409545866674,-0.16190476190476188,-5.342857142857142,8.622222222222234,3.4476190476190496,18.904761904761898,1.949206349206349,5.73015873015873,0.12380952380952381,236.4380952380952,-0.041269841269841345,0.14285714285714285,26
7287,1,0.14759228318234818,-0.3833333333333334,5.9666666666666615,-18.983333333333334,40.51666666666667,23.5,1.7333333333333334,2.366666666666667,0.41666666666666663,168.1833333333333,0.2333333333333334,0.2333333333333333,-14
7290,0,-26.354804376931042,-0.2548076923076923,40.03846153846154,99.72115384615384,32.84134615384615,92.16826923076923,-0.8798076923076923,-1.5817307692307692,-0.3028846153846154,-94.44230769230768,-0.14423076923076927,-0.16826923076923078,3
7291,1,-81.64908962702043,0.35714285714285715,-18.01904761904762,-41.042857142857144,-17.366666666666674,-40.67142857142858,-0.2666666666666666,-1.2,0.4619047619047619,-15.304761904761904,0.02857142857142858,0.20476190476190476,-11
7292,0,154.21514571609873,0.8333333333333334,5.366666666666664,-0.8666666666666742,-17.133333333333333,-25.299999999999997,-0.43333333333333335,-2.2,-0.6,-76.2,0.3,0.0,1
7293,0,104.51586347234002,0.2857142857142857,-2.095238095238095,-8.507936507936506,-22.57142857142857,-27.682539682539684,0.12698412698412698,-2.047619047619048,0.5714285714285714,102.98412698412699,-0.015873015873015928,0.23809523809523808,12
7294,0,90.21369372983668,-0.26538461538461544,4.923076923076923,4.776923076923083,4.007692307692309,3.261538461538464,0.24615384615384617,0.9384615384615383,0.27307692307692305,26.51923076923077,-0.015384615384615441,0.2,7
7295,1,92.3994732411204,0.43636363636363634,14.854545454545452,34.91818181818181,25.89090909090909,46.96363636363637,-0.14545454545454545,-0.7818181818181819,0.18181818181818182,16.672727272727265,0.018181818181818188,0.09090909090909091,1
7299,1,87.98352748998991,0.23232323232323232,28.02020202020202,64.4141414141414,30.828282828282823,67.3030303030303,-0.3939393939393939,-2.0808080808080813,-0.2222222222222222,-16.81818181818182,0.08080808080808077,0.0,2
7300,1,49.01151275772031,-0.09473684210526317,15.010526315789473,27.063157894736833,64.0421052631579,85.34736842105264,2.7578947368421054,4.831578947368421,0.6421052631578947,124.73684210526315,-0.17894736842105263,0.05263157894736842,14
7301,0,18.18078995042356,0.1111111111111111,37.63492063492063,70.2063492063492,48.317460317460316,79.50793650793652,-0.3015873015873016,-0.6031746031746033,0.17460317460317454,-6.761904761904759,0.06349206349206349,-0.09523809523809523,2
7305,1,171.98353440734104,0.635897435897436,1.0153846153846153,1.1948717948718013,-14.235897435897435,-18.358974358974365,0.23589743589743595,0.4307692307692308,-0.4666666666666667,-30.41538461538461,0.08205128205128209,-0.2,-2
7306,1,120.63342490585228,0.3333333333333333,-7.666666666666671,-51.93333333333334,-20.53333333333333,-67.66666666666667,-1.0666666666666667,-1.5333333333333332,0.2666666666666667,-10.666666666666657,0.06666666666666665,-0.06666666666666667,0
7307,1,127.70774612484615,-0.12087912087912084,30.59340659340659,57.82417582417582,34.97802197802198,61.934065934065934,-0.1208791208791209,1.3516483516483515,0.3406593406593407,57.03296703296702,0.05494505494505497,-0.12087912087912084,6
7308,1,82.90237306239806,-0.35555555555555557,-16.811111111111117,-54.17777777777777,-10.06666666666667,-50.022222222222226,0.13333333333333341,1.1222222222222222,0.7444444444444445,126.5,0.33333333333333337,0.8,-13
7309,1,195.83592954770552,0.125,3.9166666666666714,55.95833333333334,-20.0,28.166666666666657,-0.33333333333333337,-1.6666666666666667,0.25,-80.29166666666667,-0.16666666666666663,0.08333333333333333,4
7312,1,36.37048133689245,0.5961538461538461,34.45192307692308,107.0,9.942307692307693,80.71153846153845,-0.6538461538461539,-0.5192307692307692,-0.4230769230769231,-118.91346153846155,-0.1826923076923077,-0.125,5
7313,1,-34.02931313497538,-0.0727272727272727,-13.663636363636368,-59.89090909090909,-13.100000000000001,-59.90909090909091,-0.23636363636363633,-0.17272727272727262,0.2,107.78181818181818,0.0636363636363636,0.2,-1
7316,0,146.85542027400652,0.0,69.8,105.70000000000002,106.69999999999999,153.2,1.1,0.5999999999999996,0.39999999999999997,142.70000000000002,0.30000000000000004,0.1,-5
7323,1,147.9676468545956,0.054545454545454564,19.609090909090913,32.30909090909091,32.0,45.845454545454544,0.0636363636363636,1.0090909090909093,0.0,103.05454545454545,0.26363636363636367,-0.09090909090909091,-1
7325,1,235.95825729444846,-0.16135084427767357,-10.76735459662289,-32.96622889305816,-12.696060037523452,-37.13508442776735,-0.5384615384615385,-0.8123827392120075,0.9155722326454032,0.3527204502814243,0.07129455909943716,0.11444652908067543,28
7326,0,-25.65705563695792,0.14141414141414144,4.757575757575758,16.424242424242422,12.060606060606062,25.35353535353535,2.9797979797979797,6.0,0.14141414141414144,168.77777777777777,-0.0505050505050505,-0.06060606060606061,2
7328,1,80.3813836057866,0.0,12.168067226890756,14.378151260504197,17.075630252100837,19.50420168067228,-0.26050420168067223,0.6638655462184873,0.44537815126050423,42.76470588235293,-0.008403361344537785,-0.39495798319327724,10
7329,1,85.56929945163029,0.5,-5.433333333333337,-20.766666666666666,-17.23333333333334,-33.53333333333332,-0.4,-3.1,-0.1,-99.63333333333333,0.16666666666666663,-0.1,-4
7330,0,134.1564274849793,0.5454545454545454,11.527272727272731,4.963636363636368,21.345454545454544,14.4909090909091,-0.9090909090909091,-4.454545454545455,-0.018181818181818188,-38.12727272727274,-0.25454545454545463,0.18181818181818182,6
7332,1,163.1341423458989,-0.1111111111111111,5.777777777777775,12.62222222222222,6.68888888888889,12.68888888888889,0.48888888888888893,1.8666666666666667,0.15555555555555556,49.26666666666668,0.15555555555555556,0.13333333333333336,6
7334,1,59.891506132162704,0.0,13.799999999999997,41.91111111111111,61.599999999999994,104.53333333333332,1.6888888888888889,5.266666666666667,0.0,368.51111111111106,0.15555555555555556,0.0,-4
7336,0,-92.21693290749454,-0.36666666666666664,21.866666666666667,90.55000000000001,18.950000000000003,85.26666666666665,-0.7666666666666667,-1.9333333333333336,-0.4666666666666666,-16.566666666666677,-0.25,-0.11666666666666665,14
7337,0,139.536278206406,0.2727272727272727,-4.363636363636367,-6.805194805194802,-30.896103896103888,-40.584415584415595,-2.0,-4.714285714285714,-0.4415584415584416,-29.090909090909093,-0.09090909090909094,0.18181818181818182,4
7343,0,78.01573751979345,0.5,-30.25,-59.33333333333333,-22.20833333333333,-46.04166666666666,0.9583333333333334,-0.4166666666666665,-0.20833333333333326,62.79166666666667,0.08333333333333337,0.0,2
7344,1,64.64866826852767,0.18181818181818182,-12.742424242424235,-51.13636363636364,-17.212121212121218,-57.74242424242425,-0.15151515151515138,0.19696969696969724,-0.13636363636363635,-109.18181818181819,0.2121212121212121,0.0,5
7348,1,-23.168236186605327,0.14285714285714285,24.0,40.85714285714285,41.71428571428572,60.71428571428571,-0.2857142857142857,-0.5714285714285714,-0.1428571428571429,54.57142857142857,0.2857142857142857,-0.2857142857142857,0
7349,1,84.63472797843565,0.02777777777777779,11.4375,22.861111111111114,11.180555555555557,23.055555555555557,-0.4375,-1.4513888888888888,0.2638888888888889,47.39583333333333,0.02083333333333337,0.1875,7
7351,1,-9.68917670821611,-0.11904761904761904,8.261904761904766,12.19047619047619,4.166666666666671,7.642857142857139,0.23809523809523814,-0.4761904761904763,0.3333333333333333,-7.047619047619051,0.023809523809523836,0.38095238095238093,-7
7353,0,108.83653852721386,0.0625,-13.1875,-28.75,18.75,8.625,1.125,3.3125,0.0625,174.6875,0.125,0.0,8
7355,1,155.19743634157976,-0.016666666666666663,5.416666666666671,3.066666666666663,5.266666666666666,3.950000000000003,-0.5166666666666667,0.5333333333333337,-0.08333333333333333,-12.450000000000003,0.04999999999999993,0.06666666666666667,-5
7357,0,-30.265099011508255,-0.5403726708074534,-2.2049689440993774,16.751552795031046,5.018633540372669,24.807453416149073,-0.44720496894409933,0.1801242236024847,-0.2857142857142857,42.62732919254658,-0.06211180124223603,0.0,16
7362,1,25.64019531104941,-0.2666666666666667,41.66666666666667,81.0,45.0,84.39999999999999,1.2666666666666666,2.066666666666667,0.06666666666666665,68.53333333333335,-0.33333333333333337,-0.2,10
7365,1,152.57350965903447,0.5,-24.416666666666664,-56.28333333333333,-29.0,-62.03333333333333,0.08333333333333331,-0.5166666666666667,0.25,-78.93333333333334,0.033333333333333326,-0.1333333333333333,-2
7366,1,25.526633289051688,-0.3333333333333333,-12.476190476190482,-46.26190476190476,0.3333333333333357,-30.595238095238102,3.5,5.0,1.5476190476190474,258.80952380952385,0.04761904761904767,0.42857142857142855,1
7369,0,-67.03171151795436,0.09090909090909091,28.090909090909093,53.47727272727272,22.13636363636364,42.32954545454547,-0.2727272727272727,-0.25,0.2954545454545454,-84.01136363636363,-0.17045454545454547,-0.1590909090909091,3
7371,0,-30.14950035920924,0.36666666666666664,6.0,12.933333333333323,0.7999999999999972,6.266666666666666,-0.6,-1.2666666666666666,0.1,-0.7666666666666657,-0.30000000000000004,0.1,4
7372,1,83.60809492203293,0.0,-5.850000000000001,29.67500000000001,-1.6749999999999972,33.724999999999994,0.30000000000000004,0.2999999999999998,0.0,33.425,0.0,0.0,12
7373,0,192.18835504919798,-0.09999999999999998,57.63333333333333,80.30000000000001,68.36666666666667,91.93333333333334,0.5,2.6,-0.8,51.43333333333334,-0.1333333333333333,-0.16666666666666666,9
7376,1,-85.59343319754657,0.013986013986013984,29.328671328671334,60.57342657342656,98.55944055944055,138.84615384615384,5.496503496503497,14.930069930069932,0.19580419580419578,274.6643356643357,0.04895104895104896,0.0,-2
7377,0,267.3451374345591,-0.14423076923076922,25.21153846153846,68.22115384615384,17.682692307692307,58.02884615384616,0.4423076923076923,2.3461538461538463,0.24038461538461542,87.41346153846155,0.06730769230769229,-0.14423076923076922,5
7378,0,113.07679854744674,-0.0692307692307692,8.623076923076923,-10.753846153846155,20.753846153846155,2.2230769230769454,0.09230769230769231,-0.1384615384615384,-0.10769230769230775,23.407692307692308,0.06923076923076932,-0.22307692307692306,3
7384,0,75.9172640550521,0.0,-10.73809523809524,-31.83333333333333,-10.761904761904766,-31.61904761904762,1.0476190476190474,1.4047619047619042,1.0,175.66666666666669,0.04761904761904767,0.42857142857142855,1
7389,0,-94.33468304011558,0.3333333333333333,18.06666666666667,31.22222222222222,-9.511111111111113,2.6444444444444457,0.22222222222222232,1.1777777777777776,-0.3555555555555556,-8.888888888888886,-0.33333333333333337,-0.5777777777777778,4
7393,1,293.2005873484702,0.4,18.266666666666666,40.858333333333334,27.34166666666667,52.025000000000006,0.6333333333333333,2.0666666666666664,0.06666666666666667,81.38333333333333,0.21666666666666667,0.0,7
7400,0,59.74375267262599,0.3888888888888889,13.888888888888893,30.611111111111114,7.277777777777779,21.27777777777777,-1.277777777777778,-2.333333333333333,0.22222222222222224,-89.44444444444444,-0.2777777777777778,0.0,12
7403,1,-87.40514698731226,0.09659090909090909,20.38068181818182,11.8125,36.88636363636364,29.954545454545467,0.48863636363636365,0.0625,-0.11363636363636365,-11.25,-0.045454545454545414,-0.11931818181818182,5
7404,0,-57.135267065089465,-0.2571428571428572,-5.37142857142857,-0.0714285714285694,-18.957142857142856,-12.542857142857144,0.9857142857142858,-0.014285714285714235,0.0,25.271428571428572,-0.17142857142857143,0.0,9
7405,1,111.0734879146296,0.00735294117647059,-16.588235294117645,-53.63970588235294,-23.279411764705884,-60.625,0.9044117647058822,5.294117647058823,-0.1985294117647059,-108.3014705882353,0.13235294117647056,-0.02205882352941177,-26
7406,1,150.96236703637214,-0.30303030303030304,31.86868686868687,52.90909090909091,32.767676767676775,55.06060606060606,0.9494949494949496,1.494949494949495,0.3535353535353535,25.04040404040404,0.14141414141414144,0.1111111111111111,-2
7407,1,-21.402670049719518,0.5833333333333334,36.25000000000001,42.58333333333334,44.33333333333333,51.66666666666666,1.0,1.333333333333333,0.08333333333333333,84.83333333333333,-0.16666666666666674,-0.08333333333333333,0
7408,0,-66.27413172623051,0.0625,27.475,109.8375,29.5375,108.05,-0.15000000000000002,0.32499999999999996,0.11249999999999999,-69.13749999999999,-0.11250000000000004,0.0,6
7409,1,-30.885622234213542,0.32727272727272727,14.036363636363639,-6.200000000000003,1.854545454545459,-20.827272727272714,-0.4272727272727273,-1.6636363636363638,-0.018181818181818188,-108.36363636363636,0.21818181818181825,-0.18181818181818182,-12
7410,1,48.514954998037865,0.125,21.645833333333336,50.54166666666667,32.47916666666667,62.8125,2.7083333333333335,5.125,-0.16666666666666666,165.64583333333331,-0.25,-0.5,10
7412,0,124.50059303352896,0.19047619047619047,9.880952380952383,3.9761904761904816,25.73809523809524,22.19047619047619,0.9047619047619048,0.5476190476190479,0.26190476190476186,102.33333333333333,-0.2857142857142857,0.07142857142857142,15
7413,1,97.96917126574567,0.29761904761904767,33.32142857142857,60.761904761904766,30.226190476190474,56.6547619047619,-0.5,-2.6190476190476186,-0.19047619047619047,32.77380952380953,-0.08333333333333337,-0.19047619047619047,22
7415,1,57.436851477860046,-0.23099415204678364,-40.011695906432756,-73.48830409356725,-56.42690058479533,-89.97368421052632,-0.8391812865497075,-1.4970760233918132,0.5643274853801169,-51.2251461988304,0.02631578947368418,0.41812865497076024,1
7422,0,0.1855132580794816,-0.2222222222222222,38.44444444444444,71.88888888888889,34.0,68.44444444444443,-0.5555555555555556,-1.6666666666666665,-0.2222222222222222,-56.111111111111114,-0.11111111111111105,-0.1111111111111111,0
